Nisken.no ,Station ,Latitude,Longitude,Bot. Depth.m,Depth,StrainGaugePressure,Conductivity,Salinity,Temperature,PotentialTemp.,Density,Sigmatheta,Oxygen,Oxygen,PAR.Irradiance,ISUS,Nitrate
,109,31.261,79.106,450,109,159.232,53.403073,36.6959,23.1604,23.137,1025.648,25.1806,4.3572,89.97,1.44E+01,-2.0806713,0.336208935
,109,31.261,79.106,450,110,160.684,53.282454,36.6925,23.0514,23.0278,1025.6817,25.2098,4.367,89.999,1.38E+01,-0.8688179,0.370625572
,109,31.261,79.106,450,111,162.171,53.187342,36.6714,22.9876,22.9646,1025.6884,25.2121,4.3212,88.947,1.33E+01,-0.2403026,0.388475406
,109,31.261,79.106,450,112,163.612,53.165971,36.6791,22.9568,22.9349,1025.7072,25.2266,4.2823,88.105,1.29E+01,0.0802343,0.397578654
,109,31.261,79.106,450,113,165.071,53.098516,36.688,22.8845,22.8605,1025.74,25.255,4.2933,88.221,1.23E+01,-0.2670617,0.387715448
,109,31.261,79.106,450,114,166.534,53.039889,36.6982,22.8174,22.7938,1025.7714,25.282,4.3162,88.595,1.18E+01,-0.3345782,0.385797979
,109,31.261,79.106,450,115,168.011,52.954308,36.685,22.7507,22.7281,1025.7847,25.2909,4.3294,88.757,1.14E+01,0.9640811,0.422679903
,109,31.261,79.106,450,116,169.46,52.901388,36.7104,22.6752,22.6498,1025.8309,25.3328,4.3001,88.049,1.09E+01,-0.1413268,0.391286319
,109,31.261,79.106,450,117,170.925,52.851221,36.6926,22.6469,22.6227,1025.8296,25.327,4.297,87.935,1.05E+01,0.0639717,0.397116796
,109,31.261,79.106,450,118,172.378,52.83725,36.6918,22.6345,22.6106,1025.8367,25.3299,4.2791,87.549,1.02E+01,1.5463622,0.439216686
,109,31.261,79.106,450,119,173.855,52.802772,36.6991,22.5931,22.569,1025.8586,25.3474,4.2439,86.771,9.80E+00,0.144088,0.399392099
,109,31.261,79.106,450,120,175.306,52.74838,36.7076,22.5328,22.5087,1025.8868,25.3712,4.2169,86.133,9.39E+00,0.2082241,0.401213564
,109,31.261,79.106,450,121,176.759,52.638004,36.7079,22.4287,22.4031,1025.9217,25.4016,4.2238,86.113,9.05E+00,-0.3011116,0.386748431
,109,31.261,79.106,450,122,178.242,52.573123,36.6986,22.3784,22.3549,1025.9328,25.4084,4.2037,85.626,8.86E+00,0.1226563,0.398783439
,109,31.261,79.106,450,123,179.687,52.511678,36.7054,22.3124,22.2872,1025.9617,25.4328,4.2386,86.238,8.56E+00,-0.2062562,0.389442324
,109,31.261,79.106,450,124,181.152,52.470581,36.7022,22.2783,22.2528,1025.9734,25.4402,4.2416,86.245,8.22E+00,-0.0971351,0.392541363
,109,31.261,79.106,450,125,182.607,52.431493,36.699,22.2458,22.2204,1025.9845,25.4469,4.2391,86.144,7.90E+00,0.2121266,0.401324395
,109,31.261,79.106,450,126,184.072,52.377144,36.6843,22.211,22.1852,1025.9877,25.4458,4.2436,86.175,7.68E+00,0.137329,0.399200144
,109,31.261,79.106,450,127,185.546,52.367754,36.6762,22.2112,22.1861,1025.9856,25.4394,4.2693,86.695,7.45E+00,0.6991128,0.415154804
,109,31.261,79.106,450,128,186.999,52.343092,36.6833,22.1806,22.1543,1026.0044,25.4538,4.2939,87.148,7.15E+00,0.4695935,0.408636455
,109,31.261,79.106,450,129,188.458,52.298234,36.6741,22.1486,22.1224,1026.0108,25.4559,4.2897,87.011,6.88E+00,0.0598214,0.396998928
,109,31.261,79.106,450,130,189.917,52.268103,36.676,22.1175,22.0917,1026.0253,25.466,4.3009,87.191,6.66E+00,0.2004942,0.400994035
,109,31.261,79.106,450,131,191.387,52.196878,36.6859,22.0391,22.0128,1026.0596,25.4959,4.3247,87.556,6.47E+00,-0.0867621,0.392835956
,109,31.261,79.106,450,132,192.832,52.104314,36.6902,21.9464,21.9208,1026.0933,25.5251,4.3324,87.573,6.27E+00,-0.990424,0.367171958
,109,31.261,79.106,450,133,194.307,52.001126,36.6956,21.8442,21.8167,1026.1313,25.5585,4.3228,87.221,6.00E+00,-0.7981339,0.372632997
,109,31.261,79.106,450,134,195.767,51.944157,36.6817,21.8062,21.7794,1026.1355,25.5584,4.3423,87.549,5.75E+00,-0.0784955,0.393070728
,109,31.261,79.106,450,135,197.233,51.928233,36.6798,21.7935,21.7664,1026.1421,25.5606,4.3582,87.849,5.58E+00,-0.7653724,0.373563424
,109,31.261,79.106,450,136,198.689,51.918869,36.6812,21.7826,21.7554,1026.1506,25.5648,4.3406,87.478,5.39E+00,-1.2483464,0.359846962
,109,31.261,79.106,450,137,200.139,51.900278,36.6911,21.7529,21.7265,1026.1705,25.5804,4.3443,87.513,5.24E+00,-2.8919239,0.313169361
,109,31.261,79.106,450,138,201.616,51.828056,36.6892,21.6876,21.6594,1026.1923,25.5978,4.3458,87.439,5.05E+00,-0.683165,0.375898114
,109,31.261,79.106,450,139,203.078,51.819731,36.6936,21.6737,21.6469,1026.2036,25.6046,4.3665,87.837,4.84E+00,-0.3618617,0.385023128
,109,31.261,79.106,450,140,204.533,51.805103,36.7116,21.6387,21.6099,1026.2319,25.6287,4.3749,87.958,4.67E+00,-0.3407976,0.385621348
,109,31.261,79.106,450,141,205.998,51.778239,36.7303,21.5956,21.5703,1026.2616,25.654,4.3619,87.645,4.53E+00,-0.1485742,0.391080493
,109,31.261,79.106,450,142,207.448,51.608908,36.7047,21.4601,21.4313,1026.2855,25.6732,4.3665,87.509,4.38E+00,0.915622,0.421303665
,109,31.261,79.106,450,143,208.918,51.549274,36.6864,21.427,21.3981,1026.2851,25.6685,4.362,87.357,4.21E+00,2.1213646,0.455546755
,109,31.261,79.106,450,144,210.38,51.584804,36.6879,21.4589,21.4307,1026.2815,25.6606,4.36,87.369,4.06E+00,0.999735,0.423692474
,109,31.261,79.106,450,145,211.849,51.655733,36.6941,21.5138,21.4882,1026.2744,25.6494,4.3616,87.493,3.93E+00,0.1310546,0.399021951
,109,31.261,79.106,450,146,213.311,51.649703,36.7466,21.4543,21.4218,1026.3372,25.7078,4.3502,87.189,3.80E+00,0.4358309,0.407677598
,109,31.261,79.106,450,147,214.766,51.606718,36.7166,21.4458,21.4154,1026.3205,25.6867,4.3118,86.395,3.67E+00,0.4118978,0.406997898
,109,31.261,79.106,450,148,216.222,51.703224,36.7264,21.5215,21.4928,1026.3105,25.6726,4.2757,85.795,3.54E+00,-0.5480806,0.379734511
,109,31.261,79.106,450,149,217.688,51.843739,36.7696,21.6028,21.573,1026.3252,25.6832,4.234,85.101,3.41E+00,0.3997738,0.406653576
,109,31.261,79.106,450,150,219.156,51.988775,36.8393,21.66,21.6314,1026.366,25.7199,4.1442,83.418,3.29E+00,-1.1708459,0.362047976
,109,31.261,79.106,450,151,220.608,51.857491,36.8249,21.5467,21.5152,1026.3921,25.7413,4.0834,82.017,3.17E+00,0.7357361,0.416194905
,109,31.261,79.106,450,152,222.091,51.816087,36.8344,21.5062,21.4754,1026.4148,25.7597,4.018,80.652,3.06E+00,0.6889898,0.41486731
,109,31.261,79.106,450,153,223.521,51.803524,36.8263,21.4947,21.4653,1026.4158,25.7564,3.9852,79.974,2.95E+00,0.6348053,0.413328471
,109,31.261,79.106,450,154,225,51.823831,36.8253,21.5177,21.4873,1026.4131,25.7494,3.9032,78.359,2.85E+00,0.0608903,0.397029285
,109,31.261,79.106,450,155,226.456,51.814313,36.8415,21.4928,21.4598,1026.4374,25.7694,3.8959,78.182,2.74E+00,1.1338255,0.427500644
,109,31.261,79.106,450,156,227.922,51.794736,36.8405,21.4698,21.4403,1026.4465,25.7741,3.9344,78.928,2.64E+00,1.1788438,0.428779164
,109,31.261,79.106,450,157,229.377,51.768955,36.8435,21.4438,21.4131,1026.4607,25.784,3.9522,79.247,2.55E+00,0.7545037,0.416727905
,109,31.261,79.106,450,158,230.843,51.684221,36.8384,21.3707,21.3381,1026.4821,25.8009,3.9193,78.481,2.47E+00,0.9351708,0.421858851
,109,31.261,79.106,450,159,232.305,51.573532,36.8218,21.2867,21.2577,1026.4963,25.8106,3.8806,77.588,2.38E+00,2.3451903,0.461903405
,109,31.261,79.106,450,160,233.765,51.357833,36.7891,21.1203,21.0884,1026.5229,25.8324,3.9421,78.563,2.29E+00,1.5947843,0.440591874
,109,31.261,79.106,450,161,235.227,51.259852,36.7463,21.0727,21.0397,1026.5081,25.8132,4.0325,80.274,2.21E+00,1.1215761,0.427152761
,109,31.261,79.106,450,162,236.689,51.425657,36.7942,21.1813,21.1503,1026.5182,25.8192,4.0904,81.613,2.14E+00,0.6818473,0.414664463
,109,31.261,79.106,450,163,238.146,51.45338,36.8162,21.1782,21.1464,1026.5403,25.837,4.0942,81.693,2.07E+00,0.8035968,0.418122149
,109,31.261,79.106,450,164,239.617,51.427937,36.8194,21.15,21.1181,1026.5549,25.8473,4.0068,79.91,2.00E+00,0.8688762,0.419976084
,109,31.261,79.106,450,165,241.08,51.38466,36.8117,21.1172,21.0853,1026.5624,25.8504,3.9469,78.665,1.92E+00,1.0489225,0.425089399
,109,31.261,79.106,450,166,242.532,51.350145,36.8081,21.0899,21.0571,1026.5718,25.8554,3.94,78.488,1.87E+00,0.7967802,0.417928558
,109,31.261,79.106,450,167,243.996,51.322353,36.8054,21.0663,21.0336,1026.5806,25.8598,3.9737,79.124,1.80E+00,0.6360739,0.413364499
,109,31.261,79.106,450,168,245.465,51.309653,36.797,21.0632,21.03,1026.5796,25.8545,3.9916,79.472,1.75E+00,0.0583842,0.396958111
,109,31.261,79.106,450,169,246.915,51.337798,36.8046,21.0801,21.048,1026.5846,25.8553,3.9889,79.448,1.68E+00,0.4623202,0.408429894
,109,31.261,79.106,450,170,248.378,51.328228,36.8144,21.0603,21.0269,1026.6023,25.8685,3.9863,79.371,1.63E+00,1.4874849,0.437544571
,109,31.261,79.106,450,171,249.851,51.295396,36.8239,21.0178,20.985,1026.6255,25.8873,3.9687,78.965,1.58E+00,0.9708398,0.42287185
,109,31.261,79.106,450,172,251.304,51.155848,36.8167,20.8943,20.8606,1026.6586,25.9159,3.9539,78.492,1.52E+00,0.4484263,0.408035307
,109,31.261,79.106,450,173,252.779,51.058061,36.8017,20.8196,20.7882,1026.6715,25.9242,3.9491,78.289,1.47E+00,0.4658808,0.408531015
,109,31.261,79.106,450,174,254.227,50.954103,36.7842,20.7363,20.7107,1026.6839,25.9321,3.9551,78.29,1.42E+00,0.3065153,0.404005035
,109,31.261,79.106,450,175,255.693,50.68267,36.7797,20.4985,20.4559,1026.7545,25.9977,3.9783,78.386,1.38E+00,-0.1584199,0.390800875
,109,31.261,79.106,450,176,257.147,50.591708,36.7128,20.4835,20.4496,1026.7096,25.9484,3.9808,78.395,1.33E+00,-0.0229388,0.394648538
,109,31.261,79.106,450,177,258.614,50.635042,36.7171,20.5181,20.4845,1026.7077,25.9423,4.0698,80.2,1.30E+00,0.6625733,0.414117082
,109,31.261,79.106,450,178,260.081,50.679244,36.7254,20.5499,20.516,1026.7097,25.94,4.1062,80.968,1.25E+00,-0.0051698,0.395153178
,109,31.261,79.106,450,179,261.536,50.687997,36.7741,20.5039,20.4729,1026.7629,25.9889,4.0799,80.412,1.21E+00,-0.7980085,0.372636559
,109,31.261,79.106,450,180,262.988,50.509323,36.7397,20.3715,20.3354,1026.7784,25.9996,4.0399,79.408,1.18E+00,0.4724125,0.408716515
,109,31.261,79.106,450,181,264.468,50.427037,36.7176,20.3194,20.2861,1026.7794,25.9961,3.9738,78.029,1.14E+00,0.4069245,0.406856656
,109,31.261,79.106,450,182,265.922,50.34574,36.7047,20.2571,20.2227,1026.791,26.0032,3.9849,78.152,1.11E+00,0.7629785,0.416968589
,109,31.261,79.106,450,183,267.379,50.313463,36.7168,20.2154,20.1798,1026.8162,26.024,4.0318,79.015,1.07E+00,0.6992287,0.415158095
,109,31.261,79.106,450,184,268.851,50.228232,36.6894,20.1633,20.1285,1026.8135,26.0168,4.0585,79.451,1.04E+00,1.1997501,0.429372903
,109,31.261,79.106,450,185,270.316,50.205617,36.6913,20.1392,20.105,1026.8256,26.0245,4.0714,79.671,1.01E+00,2.4898943,0.466012998
,109,31.261,79.106,450,186,271.765,50.180318,36.6961,20.11,20.0748,1026.8417,26.0362,4.0898,79.99,9.85E-01,0.8506718,0.419459079
,109,31.261,79.106,450,187,273.226,50.166572,36.7072,20.0844,20.0486,1026.8616,26.0517,4.0752,79.671,9.56E-01,-0.5253233,0.380380818
,109,31.261,79.106,450,188,274.699,50.158676,36.7009,20.0828,20.0478,1026.8613,26.0471,4.0072,78.339,9.27E-01,1.1689347,0.428497745
,109,31.261,79.106,450,189,276.153,50.162543,36.7044,20.0827,20.0464,1026.8688,26.0502,3.968,77.573,8.98E-01,2.2051626,0.457926618
,109,31.261,79.106,450,190,277.612,50.190094,36.7168,20.094,20.0582,1026.8793,26.0565,3.9467,77.179,8.75E-01,2.0063255,0.452279644
,109,31.261,79.106,450,191,279.086,50.189266,36.7297,20.078,20.0418,1026.8979,26.0707,3.8857,75.969,8.49E-01,0.9029068,0.420942553
,109,31.261,79.106,450,192,280.548,50.171901,36.7242,20.0672,20.031,1026.901,26.0694,3.8232,74.731,8.26E-01,1.0782163,0.425921343
,109,31.261,79.106,450,193,281.989,50.16559,36.7219,20.0635,20.0272,1026.9045,26.0686,3.8108,74.481,8.04E-01,1.7516925,0.445048067
,109,31.261,79.106,450,194,283.471,50.141822,36.7212,20.0413,20.0047,1026.9143,26.0741,3.8592,75.396,7.83E-01,2.9378616,0.478735269
,109,31.261,79.106,450,195,284.933,50.113362,36.7127,20.0245,19.9875,1026.9168,26.0722,3.8985,76.137,7.63E-01,1.7682815,0.445519195
,109,31.261,79.106,450,196,286.38,50.102989,36.7159,20.01,19.9737,1026.9273,26.0783,3.9178,76.497,7.43E-01,2.5400067,0.46743619
,109,31.261,79.106,450,197,287.85,50.053285,36.7075,19.9721,19.9351,1026.9356,26.0821,3.9762,77.578,7.25E-01,1.590712,0.440476221
,109,31.261,79.106,450,198,289.311,50.033945,36.7128,19.9477,19.9104,1026.9506,26.0927,4.03,78.595,7.06E-01,3.1264248,0.484090464
,109,31.261,79.106,450,199,290.775,50.007672,36.7102,19.9256,19.8881,1026.9589,26.0967,4.0364,78.688,6.88E-01,3.0781634,0.482719841
,109,31.261,79.106,450,200,292.235,49.983133,36.701,19.9121,19.8746,1026.9599,26.0932,3.9991,77.937,6.69E-01,1.4542786,0.436601512
,109,31.261,79.106,450,201,293.69,49.956976,36.6963,19.8924,19.8547,1026.9659,26.0949,3.9831,77.594,6.14E-01,1.3025397,0.432292127
,109,31.261,79.106,450,200,292.25,49.95263,36.6942,19.8912,19.8537,1026.9603,26.0935,3.9803,77.538,6.16E-01,0.1028893,0.398222056
,109,31.261,79.106,450,199,290.773,49.955079,36.6915,19.8967,19.8597,1026.9523,26.0899,4.0004,77.936,6.33E-01,0.7790466,0.417424923
,109,31.261,79.106,450,198,289.311,49.966534,36.6949,19.9046,19.8672,1026.9485,26.0905,3.9923,77.79,6.44E-01,0.7565924,0.416787224
,109,31.261,79.106,450,197,287.855,49.99457,36.6906,19.9362,19.8992,1026.9324,26.0788,3.9825,77.641,6.57E-01,1.6539563,0.442272359
,109,31.261,79.106,450,196,286.375,50.030193,36.6976,19.9622,19.9256,1026.9263,26.077,3.9868,77.767,6.71E-01,0.7316674,0.416079354
,109,31.261,79.106,450,195,284.939,50.034608,36.6947,19.9701,19.9334,1026.9177,26.0728,3.9955,77.947,6.85E-01,0.0037877,0.395407571
,109,31.261,79.106,450,194,283.456,50.047876,36.6925,19.9857,19.9488,1026.9075,26.0671,4.0093,78.236,7.01E-01,-0.0399717,0.394164804
,109,31.261,79.106,450,193,282.004,50.076278,36.6915,20.0138,19.978,1026.8946,26.0585,4.0142,78.373,7.17E-01,0.4852924,0.409082304
,109,31.261,79.106,450,192,280.547,50.108201,36.6967,20.0387,20.0027,1026.8876,26.0559,4.0176,78.477,7.34E-01,0.3165194,0.404289151
,109,31.261,79.106,450,191,279.075,50.130565,36.7039,20.0518,20.0159,1026.8852,26.0579,3.9889,77.937,7.51E-01,0.4897775,0.409209681
,109,31.261,79.106,450,190,277.608,50.151515,36.7046,20.0714,20.0351,1026.8762,26.0533,3.9496,77.197,7.68E-01,1.1102118,0.426830015
,109,31.261,79.106,450,189,276.16,50.172084,36.7085,20.0869,20.0514,1026.8705,26.0519,3.9174,76.591,7.86E-01,1.187033,0.429011737
,109,31.261,79.106,450,188,274.696,50.175971,36.7082,20.0913,20.0558,1026.8647,26.0505,3.8687,75.645,8.04E-01,1.9181684,0.449775983
,109,31.261,79.106,450,187,273.227,50.171488,36.7087,20.0872,20.0519,1026.8619,26.052,3.8211,74.709,8.22E-01,2.093496,0.454755286
,109,31.261,79.106,450,186,271.768,50.153423,36.6932,20.0875,20.0523,1026.8456,26.04,3.8172,74.627,8.44E-01,2.7607059,0.473704048
,109,31.261,79.106,450,185,270.307,50.157057,36.6865,20.0995,20.0646,1026.8329,26.0317,3.8426,75.138,8.64E-01,1.6264674,0.441491674
,109,31.261,79.106,450,184,268.843,50.162174,36.6816,20.1109,20.0754,1026.8219,26.025,3.9313,76.883,8.86E-01,0.7969464,0.417933278
,109,31.261,79.106,450,183,267.382,50.180982,36.6579,20.1545,20.121,1026.7872,25.9947,3.9686,77.666,9.08E-01,0.8453541,0.419308056
,109,31.261,79.106,450,182,265.928,50.227466,36.6676,20.1889,20.1548,1026.7812,25.9931,4.0206,78.738,9.32E-01,-0.4497895,0.382525978
,109,31.261,79.106,450,181,264.455,50.244496,36.6721,20.2015,20.1657,1026.7773,25.9937,4.0762,79.844,9.54E-01,-0.0000171,0.395299514
,109,31.261,79.106,450,180,262.992,50.313884,36.6452,20.2951,20.2613,1026.7266,25.9474,4.0631,79.713,9.82E-01,0.442701,0.407872708
,109,31.261,79.106,450,179,261.546,50.445275,36.6663,20.4015,20.3667,1026.7097,25.9353,4.0386,79.392,1.01E+00,0.0728986,0.39737032
,109,31.261,79.106,450,178,260.079,50.580683,36.704,20.4815,20.4485,1026.7119,25.942,4.0061,78.888,1.03E+00,-0.0066623,0.395110791
,109,31.261,79.106,450,177,258.609,50.534401,36.6966,20.4458,20.4112,1026.712,25.9464,3.9404,77.537,1.06E+00,0.7059309,0.415348438
,109,31.261,79.106,450,176,257.153,50.630038,36.7102,20.5235,20.4903,1026.6966,25.9354,3.907,76.997,1.09E+00,1.1145699,0.426953785
,109,31.261,79.106,450,175,255.69,50.584754,36.701,20.4906,20.457,1026.6943,25.9374,3.924,77.28,1.11E+00,0.6111926,0.41265787
,109,31.261,79.106,450,174,254.229,50.541549,36.6893,20.4639,20.4304,1026.6883,25.9356,3.9797,78.334,1.14E+00,1.4994485,0.437884337
,109,31.261,79.106,450,173,252.766,50.607233,36.6594,20.5576,20.5252,1026.6353,25.8872,4.0409,79.663,1.18E+00,0.4044748,0.406787084
,109,31.261,79.106,450,172,251.306,50.812667,36.7131,20.6974,20.6607,1026.6348,25.8914,4.1184,81.414,1.21E+00,0.5774443,0.411699418
,109,31.261,79.106,450,171,249.845,51.042571,36.6937,20.9272,20.8979,1026.5504,25.8119,4.0599,80.591,1.25E+00,0.8985037,0.420817505
,109,31.261,79.106,450,170,248.381,51.241904,36.7602,21.0414,21.0093,1026.5659,25.8321,4.0185,79.961,1.28E+00,0.4861028,0.40910532
,109,31.261,79.106,450,169,246.92,51.298456,36.7826,21.0703,21.0367,1026.571,25.8416,3.9845,79.333,1.32E+00,0.668399,0.414282532
,109,31.261,79.106,450,168,245.458,51.30975,36.7802,21.0826,21.0501,1026.5612,25.8361,3.9472,78.608,1.35E+00,-0.4327007,0.3830113
,109,31.261,79.106,450,167,243.988,51.322725,36.7793,21.0968,21.0642,1026.5523,25.8316,3.9379,78.444,1.39E+00,0.1829184,0.400494883
,109,31.261,79.106,450,166,242.537,51.346198,36.7818,21.1162,21.0837,1026.5444,25.8281,3.9547,78.807,1.44E+00,-1.5060913,0.352527007
,109,31.261,79.106,450,165,241.081,51.384131,36.784,21.1494,21.1173,1026.5325,25.8205,3.959,78.94,1.48E+00,-1.0292639,0.366068905
,109,31.261,79.106,450,164,239.613,51.41712,36.7938,21.1696,21.1376,1026.5299,25.8224,3.9427,78.647,1.52E+00,0.1533104,0.399654015
,109,31.261,79.106,450,163,238.153,51.436242,36.7951,21.1863,21.1546,1026.5219,25.8187,3.9432,78.681,1.57E+00,1.4067492,0.435251677
,109,31.261,79.106,450,162,236.687,51.372339,36.7909,21.1314,21.0995,1026.5298,25.8307,3.9408,78.554,1.61E+00,-0.825087,0.371867529
,109,31.261,79.106,450,161,235.227,51.32476,36.7548,21.1301,21.0983,1026.4983,25.8035,3.9579,78.876,1.66E+00,-0.8321358,0.371667343
,109,31.261,79.106,450,160,233.768,51.447641,36.7214,21.2842,21.2517,1026.4258,25.7357,4.0416,80.749,1.71E+00,-0.4129582,0.383571987
,109,31.261,79.106,450,159,232.296,51.668496,36.7763,21.4262,21.3965,1026.4228,25.7373,4.0593,81.34,1.77E+00,0.2515664,0.402444486
,109,31.261,79.106,450,158,230.859,51.736748,36.8037,21.4602,21.4292,1026.4301,25.7491,4.0475,81.164,1.82E+00,1.6353346,0.441743503
,109,31.261,79.106,450,157,229.375,51.771316,36.8163,21.477,21.4464,1026.4307,25.754,3.9059,78.353,1.87E+00,0.2432004,0.402206891
,109,31.261,79.106,450,156,227.921,51.77157,36.8199,21.4766,21.444,1026.4298,25.7574,3.831,76.848,1.93E+00,-0.2329351,0.388684643
,109,31.261,79.106,450,155,226.447,51.793168,36.7871,21.5307,21.5015,1026.3843,25.7164,3.8392,77.078,1.99E+00,0.246452,0.402299237
,109,31.261,79.106,450,154,224.995,51.842692,36.787,21.5789,21.5479,1026.3669,25.7033,3.8558,77.475,2.05E+00,0.7312362,0.416067108
,109,31.261,79.106,450,153,223.539,51.920733,36.8048,21.6341,21.6041,1026.3603,25.7012,3.8925,78.298,2.11E+00,-0.90483,0.369602828
,109,31.261,79.106,450,152,222.077,51.899057,36.7977,21.6193,21.5894,1026.3548,25.6999,3.9555,79.54,2.18E+00,-1.1910329,0.361474666
,109,31.261,79.106,450,151,220.607,51.821059,36.7995,21.5472,21.5174,1026.3721,25.7214,4.0043,80.419,2.25E+00,-0.6804761,0.375974479
,109,31.261,79.106,450,150,219.15,51.673629,36.7094,21.5123,21.4822,1026.3092,25.6626,4.0148,80.538,2.31E+00,-0.6893317,0.37572298
,109,31.261,79.106,450,149,217.693,51.734377,36.7249,21.5543,21.5247,1026.3048,25.6626,4.0711,81.735,2.39E+00,-0.6717401,0.376222581
,109,31.261,79.106,450,148,216.219,51.68797,36.726,21.5101,21.481,1026.3136,25.6756,4.1755,83.767,2.46E+00,-0.1896434,0.389914127
,109,31.261,79.106,450,147,214.766,51.585161,36.6776,21.4679,21.4382,1026.2844,25.6507,4.236,84.891,2.54E+00,-1.3566931,0.356769916
,109,31.261,79.106,450,146,213.304,51.633221,36.6592,21.5362,21.5072,1026.2467,25.6174,4.2849,85.968,2.61E+00,-1.5203113,0.352123159
,109,31.261,79.106,450,145,211.844,51.738405,36.6686,21.6257,21.5972,1026.2243,25.5995,4.3342,87.1,2.70E+00,-0.7747402,0.373297378
,109,31.261,79.106,450,144,210.385,51.776181,36.667,21.6622,21.6342,1026.2084,25.5879,4.3299,87.069,2.79E+00,-1.6173653,0.349366825
,109,31.261,79.106,450,143,208.921,51.812739,36.6546,21.7119,21.6831,1026.1809,25.5648,4.3049,86.637,2.87E+00,0.1066838,0.39832982
,109,31.261,79.106,450,142,207.459,51.864706,36.6454,21.77,21.743,1026.1527,25.541,4.3232,87.092,2.96E+00,-0.8866883,0.370118052
,109,31.261,79.106,450,141,205.996,51.889966,36.6511,21.7892,21.7608,1026.1477,25.5404,4.3461,87.583,3.04E+00,-1.5964873,0.349959761
,109,31.261,79.106,450,140,204.534,51.90231,36.651,21.8008,21.7728,1026.1399,25.5369,4.3669,88.022,3.15E+00,-1.4714075,0.353512027
,109,31.261,79.106,450,139,203.074,51.925988,36.6447,21.8307,21.8026,1026.1223,25.5237,4.3681,88.09,3.25E+00,-0.9582002,0.368087114
,109,31.261,79.106,450,138,201.603,52.000331,36.617,21.9361,21.9065,1026.0675,25.4734,4.3391,87.651,3.36E+00,0.254661,0.402532372
,109,31.261,79.106,450,137,200.15,52.104495,36.6055,22.044,22.0177,1026.023,25.4334,4.3208,87.445,3.47E+00,-0.4184573,0.383415813
,109,31.261,79.106,450,136,198.696,52.191779,36.6256,22.104,22.0763,1026.0172,25.432,4.3168,87.466,3.60E+00,-0.8734888,0.370492918
,109,31.261,79.106,450,135,197.231,52.234528,36.6396,22.1267,22.1,1026.0168,25.4359,4.3147,87.467,3.70E+00,-0.9744712,0.367625018
,109,31.261,79.106,450,134,195.763,52.273006,36.6354,22.1686,22.1414,1025.9975,25.421,4.3063,87.357,3.82E+00,-0.9586091,0.368075502
,109,31.261,79.106,450,133,194.297,52.332238,36.6426,22.2152,22.1884,1025.9853,25.4132,4.2912,87.129,3.95E+00,-0.3153532,0.386343969
,109,31.261,79.106,450,132,192.85,52.374572,36.6465,22.2511,22.2244,1025.9736,25.4059,4.2883,87.125,4.08E+00,-0.1024805,0.392389554
,109,31.261,79.106,450,131,191.382,52.419115,36.6545,22.2843,22.2574,1025.9659,25.4026,4.2761,86.932,4.22E+00,-0.1804787,0.390174405
,109,31.261,79.106,450,130,189.922,52.465361,36.6485,22.3342,22.3075,1025.9427,25.3837,4.2343,86.155,4.35E+00,0.0005464,0.395315518
,109,31.261,79.106,450,129,188.45,52.558814,36.6312,22.4433,22.4164,1025.894,25.3396,4.2199,86.018,4.53E+00,-0.0169349,0.394819049
,109,31.261,79.106,450,128,187.002,52.659014,36.6361,22.5289,22.5038,1025.8683,25.3183,4.2125,86.001,4.68E+00,-0.303791,0.386672336
,109,31.261,79.106,450,127,185.537,52.741164,36.6464,22.5963,22.5699,1025.8527,25.3072,4.2277,86.418,4.84E+00,0.0722209,0.397351074
,109,31.261,79.106,450,126,184.068,52.789684,36.6479,22.6381,22.6132,1025.837,25.2958,4.2112,86.145,5.02E+00,-0.1586744,0.390793647
